term_str,n,p,i,n_chars,cat_pos,max_pos,stop,stem_porter,stem_snowball,stem_lancaster,n_pos
drift,8,1.0828355673584633e-05,16.494826293510364,5,{'NN'},NN,0,drift,drift,drift,1
drink,114,0.00015430406834858102,12.661936279345621,5,"{'VB', 'NN', 'NNS', 'VBP'}",NN,0,drink,drink,drink,4
drinker,1,1.3535444591980791e-06,19.494826293510364,7,{'NN'},NN,0,drinker,drinker,drink,1
drinkers,3,4.060633377594237e-06,17.909863792789206,8,"{'NNS', 'NN'}",NNS,0,drinker,drinker,drink,2
drinking,66,8.933393430707322e-05,13.45043217415191,8,"{'VBG', 'VB', 'NN', 'JJ'}",NN,0,drink,drink,drink,4
drinks,23,3.113152256155582e-05,14.97126433745335,6,"{'NNS', 'NN', 'JJ', 'VBZ'}",NN,0,drink,drink,drink,4
drive,15,2.0303166887971187e-05,15.587935697901845,5,"{'VB', 'NN', 'VBP', 'JJ'}",VB,0,drive,drive,driv,4
driven,31,4.195987823514045e-05,14.540629983123488,6,"{'VBN', 'JJ'}",VBN,0,driven,driven,driv,2
driver,2,2.7070889183961583e-06,18.494826293510364,6,{'NN'},NN,0,driver,driver,driv,1
drives,8,1.0828355673584633e-05,16.494826293510364,6,"{'NNS', 'VBZ'}",VBZ,0,drive,drive,driv,2
driving,8,1.0828355673584633e-05,16.494826293510364,7,"{'VBG', 'NN'}",NN,0,drive,drive,driv,2
drone,6,8.121266755188474e-06,16.909863792789206,5,{'NN'},NN,0,drone,drone,dron,1
dronelike,1,1.3535444591980791e-06,19.494826293510364,9,{'JJ'},JJ,0,dronelik,dronelik,dronelik,1
drones,11,1.488898905117887e-05,16.035394674873068,6,"{'NNS', 'NN', 'VB', 'JJ'}",NNS,0,drone,drone,dron,4
dronethat,1,1.3535444591980791e-06,19.494826293510364,9,{'WP'},WP,0,dronethat,dronethat,droneth,1
drooping,1,1.3535444591980791e-06,19.494826293510364,8,{'VBG'},VBG,0,droop,droop,droop,1
drop,6,8.121266755188474e-06,16.909863792789206,4,"{'VB', 'NN', 'VBP'}",NN,0,drop,drop,drop,3
dropidas,2,2.7070889183961583e-06,18.494826293510364,8,{'NNP'},NNP,0,dropida,dropida,dropida,1
dropides,2,2.7070889183961583e-06,18.494826293510364,8,{'NNP'},NNP,0,dropid,dropid,dropid,1
dropped,5,6.7677222959903955e-06,17.172898198623002,7,"{'VBN', 'VBD', 'JJ'}",VBD,0,drop,drop,drop,3
dropping,2,2.7070889183961583e-06,18.494826293510364,8,{'VBG'},VBG,0,drop,drop,drop,1
drops,2,2.7070889183961583e-06,18.494826293510364,5,{'VBZ'},VBZ,0,drop,drop,drop,1
dross,2,2.7070889183961583e-06,18.494826293510364,5,{'NN'},NN,0,dross,dross,dross,1
drought,1,1.3535444591980791e-06,19.494826293510364,7,{'NN'},NN,0,drought,drought,drought,1
drove,6,8.121266755188474e-06,16.909863792789206,5,"{'VB', 'NN', 'VBD'}",VBD,0,drove,drove,drov,3
drown,2,2.7070889183961583e-06,18.494826293510364,5,{'VB'},VB,0,drown,drown,drown,1
drowned,3,4.060633377594237e-06,17.909863792789206,7,"{'VBN', 'JJ'}",VBN,0,drown,drown,drown,2
drowning,2,2.7070889183961583e-06,18.494826293510364,8,"{'VBG', 'RB'}",RB,0,drown,drown,drown,2
drowsy,1,1.3535444591980791e-06,19.494826293510364,6,{'NNS'},NNS,0,drowsi,drowsi,drowsy,1
drudgery,1,1.3535444591980791e-06,19.494826293510364,8,{'NN'},NN,0,drudgeri,drudgeri,drudgery,1
drug,2,2.7070889183961583e-06,18.494826293510364,4,{'NN'},NN,0,drug,drug,drug,1
drugging,1,1.3535444591980791e-06,19.494826293510364,8,{'NN'},NN,0,drug,drug,drug,1
drugs,7,9.474811214386553e-06,16.68747137145276,5,"{'NNS', 'NN'}",NNS,0,drug,drug,drug,2
drunk,16,2.1656711347169266e-05,15.494826293510362,5,"{'NN', 'VBZ', 'VB', 'NNS', 'VBN', 'RB', 'JJ'}",JJ,0,drunk,drunk,drunk,7
drunkard,3,4.060633377594237e-06,17.909863792789206,8,{'NN'},NN,0,drunkard,drunkard,drunkard,1
drunkards,1,1.3535444591980791e-06,19.494826293510364,9,{'NN'},NN,0,drunkard,drunkard,drunkard,1
drunken,15,2.0303166887971187e-05,15.587935697901845,7,"{'VB', 'NN', 'VBN', 'JJ'}",JJ,0,drunken,drunken,drunk,4
drunkenness,5,6.7677222959903955e-06,17.172898198623002,11,"{'NNP', 'NN'}",NN,0,drunken,drunken,drunk,2
dry,23,3.113152256155582e-05,14.97126433745335,3,"{'VB', 'NN', 'VBP', 'JJ'}",NN,0,dri,dri,dry,4
drying,1,1.3535444591980791e-06,19.494826293510364,6,{'VBG'},VBG,0,dri,dri,dry,1
dryness,2,2.7070889183961583e-06,18.494826293510364,7,{'NN'},NN,0,dryness,dryness,dry,1
dual,1,1.3535444591980791e-06,19.494826293510364,4,{'JJ'},JJ,0,dual,dual,dual,1
dualistic,1,1.3535444591980791e-06,19.494826293510364,9,{'JJ'},JJ,0,dualist,dualist,dual,1
dualists,1,1.3535444591980791e-06,19.494826293510364,8,{'NNS'},NNS,0,dualist,dualist,dual,1
duality,2,2.7070889183961583e-06,18.494826293510364,7,"{'NN', 'VBP'}",NN,0,dualiti,dualiti,dual,2
due,74,0.00010016228998065785,13.285372927881413,3,"{'NN', 'JJ'}",JJ,0,due,due,due,2
duein,1,1.3535444591980791e-06,19.494826293510364,5,{'JJ'},JJ,0,duein,duein,duein,1
dues,1,1.3535444591980791e-06,19.494826293510364,4,{'NNS'},NNS,0,due,due,due,1
dug,2,2.7070889183961583e-06,18.494826293510364,3,"{'VBN', 'VBD'}",VBD,0,dug,dug,dug,2
dull,16,2.1656711347169266e-05,15.494826293510362,4,"{'VB', 'NN', 'JJ'}",JJ,0,dull,dull,dul,3
duller,3,4.060633377594237e-06,17.909863792789206,6,{'NN'},NN,0,duller,duller,dul,1
dullest,1,1.3535444591980791e-06,19.494826293510364,7,{'NN'},NN,0,dullest,dullest,dullest,1
dullness,1,1.3535444591980791e-06,19.494826293510364,8,{'NN'},NN,0,dull,dull,dul,1
dulness,2,2.7070889183961583e-06,18.494826293510364,7,{'NN'},NN,0,dul,dul,dul,1
duly,36,4.872760053113085e-05,14.32490129206805,4,"{'NN', 'VBP', 'VBZ', 'VB', 'RB', 'VBN', 'JJ'}",RB,0,duli,duli,duly,7
dumb,6,8.121266755188474e-06,16.909863792789206,4,"{'NNS', 'NN', 'VB'}",NN,0,dumb,dumb,dumb,3
dun,4,5.4141778367923166e-06,17.494826293510364,3,"{'NN', 'JJ'}",NN,0,dun,dun,dun,2
dunamis,1,1.3535444591980791e-06,19.494826293510364,7,{'VBD'},VBD,0,dunami,dunami,dunam,1
dung,1,1.3535444591980791e-06,19.494826293510364,4,{'NN'},NN,0,dung,dung,dung,1
duogon,2,2.7070889183961583e-06,18.494826293510364,6,"{'NN', 'JJ'}",JJ,0,duogon,duogon,duogon,2
duplicates,1,1.3535444591980791e-06,19.494826293510364,10,{'NN'},NN,0,duplic,duplic,duply,1
durance,1,1.3535444591980791e-06,19.494826293510364,7,{'NN'},NN,0,duranc,duranc,dur,1
duration,2,2.7070889183961583e-06,18.494826293510364,8,{'NN'},NN,0,durat,durat,dur,1
during,94,0.00012723317916461943,12.940237441832727,6,{'IN'},IN,1,dure,dure,dur,1
dust,2,2.7070889183961583e-06,18.494826293510364,4,{'NN'},NN,0,dust,dust,dust,1
dusty,1,1.3535444591980791e-06,19.494826293510364,5,{'NN'},NN,0,dusti,dusti,dusty,1
duties,20,2.7070889183961582e-05,15.172898198623,6,"{'NNS', 'NN'}",NNS,0,duti,duti,duty,2
dutiful,1,1.3535444591980791e-06,19.494826293510364,7,{'JJ'},JJ,0,duti,duti,duty,1
duty,59,7.985912309268666e-05,13.612183244148522,4,{'NN'},NN,0,duti,duti,duty,1
dutyyou,1,1.3535444591980791e-06,19.494826293510364,7,{'NN'},NN,0,dutyy,dutyyou,dutyyou,1
dwell,39,5.278823390872508e-05,14.209424074648116,5,"{'VB', 'NN', 'NNS', 'VBP'}",VB,0,dwell,dwell,dwel,4
dwellers,3,4.060633377594237e-06,17.909863792789206,8,{'NNS'},NNS,0,dweller,dweller,dwel,1
dwelling,31,4.195987823514045e-05,14.540629983123488,8,"{'VBG', 'NN', 'JJ'}",VBG,0,dwell,dwell,dwel,3
dwellings,7,9.474811214386553e-06,16.68747137145276,9,"{'NNS', 'NN'}",NNS,0,dwell,dwell,dwel,2
dwells,14,1.8949622428773105e-05,15.687471371452759,6,"{'NNS', 'VBN', 'VBZ'}",VBZ,0,dwell,dwell,dwel,3
dwelt,17,2.3010255806367345e-05,15.407363452260023,5,"{'NN', 'VBP', 'VBD', 'VBZ', 'VBN'}",VBP,0,dwelt,dwelt,dwelt,5
dye,2,2.7070889183961583e-06,18.494826293510364,3,"{'VB', 'NN'}",NN,0,dye,dye,dye,2
dyed,1,1.3535444591980791e-06,19.494826293510364,4,{'VBN'},VBN,0,dy,dy,dyed,1
dyeing,1,1.3535444591980791e-06,19.494826293510364,6,{'NN'},NN,0,dye,dye,dye,1
dyers,1,1.3535444591980791e-06,19.494826293510364,5,{'NN'},NN,0,dyer,dyer,dyer,1
dyes,2,2.7070889183961583e-06,18.494826293510364,4,{'NNS'},NNS,0,dye,dye,dye,1
dying,19,2.5717344724763503e-05,15.246898780066777,5,"{'VBG', 'VB', 'NN', 'JJ'}",NN,0,die,die,dying,4
dynasties,1,1.3535444591980791e-06,19.494826293510364,9,{'NNS'},NNS,0,dynasti,dynasti,dynasty,1
dysenteries,2,2.7070889183961583e-06,18.494826293510364,11,"{'NNS', 'NN'}",NN,0,dysenteri,dysenteri,dysentery,2
dysentery,1,1.3535444591980791e-06,19.494826293510364,9,{'NN'},NN,0,dysenteri,dysenteri,dysentery,1
e,12,1.6242533510376947e-05,15.909863792789208,1,"{'NNP', 'NN', 'VB', 'RB', 'JJ'}",NN,0,e,e,e,5
each,473,0.0006402265292006914,10.609129920170968,4,"{'DT', 'NNP', 'NN', 'VB', 'JJ'}",DT,1,each,each,each,5
eager,32,4.331342269433853e-05,14.494826293510362,5,"{'IN', 'NN', 'VBD', 'RBR', 'JJ'}",JJ,0,eager,eager,eag,5
eagerly,6,8.121266755188474e-06,16.909863792789206,7,"{'NN', 'RB', 'JJ'}",RB,0,eagerli,eager,eag,3
eagerness,8,1.0828355673584633e-05,16.494826293510364,9,{'NN'},NN,0,eager,eager,eag,1
eagle,3,4.060633377594237e-06,17.909863792789206,5,"{'NN', 'JJ'}",NN,0,eagl,eagl,eagl,2
ear,25,3.383861147995198e-05,14.850970103735639,3,"{'NN', 'JJ'}",NN,0,ear,ear,ear,2
eared,1,1.3535444591980791e-06,19.494826293510364,5,{'VBD'},VBD,0,ear,ear,ear,1
earlier,3,4.060633377594237e-06,17.909863792789206,7,{'JJR'},JJR,0,earlier,earlier,ear,1
earliest,9,1.2181900132782712e-05,16.324901292068052,8,{'JJS'},JJS,0,earliest,earliest,earliest,1
early,48,6.497013404150779e-05,13.909863792789208,5,"{'IN', 'RB', 'JJ'}",JJ,0,earli,earli,ear,3
earned,1,1.3535444591980791e-06,19.494826293510364,6,{'VBD'},VBD,0,earn,earn,earn,1
earnest,61,8.256621201108282e-05,13.564088955947478,7,"{'JJS', 'NN', 'VBP', 'RB', 'JJ'}",NN,0,earnest,earnest,earnest,5
earnestly,12,1.6242533510376947e-05,15.909863792789208,9,{'RB'},RB,0,earnestli,earnest,earnest,1
earnestness,7,9.474811214386553e-06,16.68747137145276,11,"{'NN', 'JJ'}",NN,0,earnest,earnest,earnest,2
earns,1,1.3535444591980791e-06,19.494826293510364,5,{'VBZ'},VBZ,0,earn,earn,earn,1
ears,60,8.121266755188475e-05,13.587935697901845,4,"{'VBZ', 'NNS', 'NN', 'JJ'}",NNS,0,ear,ear,ear,4
earth,392,0.000530589428005647,10.880116449395155,5,"{'IN', 'NNP', 'NN', 'VBZ', 'VB', 'FW', 'RB', 'VBN', 'JJ'}",NN,0,earth,earth,ear,9
earthconducted,1,1.3535444591980791e-06,19.494826293510364,14,{'VBN'},VBN,0,earthconduct,earthconduct,earthconduc,1
earthen,1,1.3535444591980791e-06,19.494826293510364,7,{'NN'},NN,0,earthen,earthen,earth,1
earthly,18,2.4363800265565424e-05,15.32490129206805,7,"{'VBZ', 'NN', 'RB', 'JJ'}",JJ,0,earthli,earth,earth,4
earthquake,6,8.121266755188474e-06,16.909863792789206,10,{'NN'},NN,0,earthquak,earthquak,earthquak,1
earthquakes,3,4.060633377594237e-06,17.909863792789206,11,{'NNS'},NNS,0,earthquak,earthquak,earthquak,1
earths,4,5.4141778367923166e-06,17.494826293510364,6,"{'NN', 'JJ'}",NN,0,earth,earth,earth,2
earththese,1,1.3535444591980791e-06,19.494826293510364,10,{'NN'},NN,0,earththes,earththes,earththes,1
earthy,10,1.3535444591980791e-05,16.172898198623002,6,"{'NN', 'JJ'}",JJ,0,earthi,earthi,earthy,2
ease,9,1.2181900132782712e-05,16.324901292068052,4,{'NN'},NN,0,eas,eas,eas,1
easier,22,2.977797810235774e-05,15.035394674873066,6,"{'JJR', 'NN', 'JJ'}",JJR,0,easier,easier,easy,3
easiest,13,1.7596077969575026e-05,15.794386575369272,7,"{'JJS', 'NN'}",JJS,0,easiest,easiest,easiest,2
easily,128,0.00017325369077735413,12.494826293510362,6,"{'DT', 'NN', 'VBP', 'RB', 'JJ'}",RB,0,easili,easili,easy,5
east,3,4.060633377594237e-06,17.909863792789206,4,"{'NNP', 'NN'}",NN,0,east,east,east,2
easy,78,0.00010557646781745016,13.209424074648116,4,"{'NN', 'VBN', 'VBP', 'JJ'}",JJ,0,easi,easi,easy,4
eat,18,2.4363800265565424e-05,15.32490129206805,3,"{'CD', 'VB', 'NN', 'VBP'}",VB,0,eat,eat,eat,4
eaten,4,5.4141778367923166e-06,17.494826293510364,5,{'VBN'},VBN,0,eaten,eaten,eat,1
eaters,1,1.3535444591980791e-06,19.494826293510364,6,{'NN'},NN,0,eater,eater,eat,1
eating,28,3.789924485754621e-05,14.687471371452759,6,"{'VBG', 'VB', 'NN', 'JJ'}",NN,0,eat,eat,eat,4
eats,1,1.3535444591980791e-06,19.494826293510364,4,{'NNS'},NNS,0,eat,eat,eat,1
eauto,2,2.7070889183961583e-06,18.494826293510364,5,"{'NN', 'RB'}",NN,0,eauto,eauto,eauto,2
ebb,1,1.3535444591980791e-06,19.494826293510364,3,{'NN'},NN,0,ebb,ebb,eb,1
ebook,24,3.2485067020753894e-05,14.909863792789208,5,{'NNP'},NNP,0,ebook,ebook,ebook,1
ebullition,1,1.3535444591980791e-06,19.494826293510364,10,{'NN'},NN,0,ebullit,ebullit,ebullit,1
eccentricities,1,1.3535444591980791e-06,19.494826293510364,14,{'NN'},NN,0,eccentr,eccentr,ecc,1
ecclesia,3,4.060633377594237e-06,17.909863792789206,8,"{'NNP', 'NN'}",NN,0,ecclesia,ecclesia,eccles,2
ecclesiasticus,1,1.3535444591980791e-06,19.494826293510364,14,{'NNP'},NNP,0,ecclesiasticu,ecclesiasticus,ecclesiastic,1
ecclesiasts,1,1.3535444591980791e-06,19.494826293510364,11,{'NNS'},NNS,0,ecclesiast,ecclesiast,ecclesiast,1
echecrates,25,3.383861147995198e-05,14.850970103735639,10,"{'NNS', 'NNP', 'RB'}",NNP,0,echecr,echecr,echecr,3
echo,6,8.121266755188474e-06,16.909863792789206,4,"{'NN', 'JJ'}",NN,0,echo,echo,echo,2
echonoe,1,1.3535444591980791e-06,19.494826293510364,7,{'NN'},NN,0,echono,echono,echono,1
eclipse,1,1.3535444591980791e-06,19.494826293510364,7,{'NN'},NN,0,eclips,eclips,eclips,1
eclipsed,1,1.3535444591980791e-06,19.494826293510364,8,{'VBN'},VBN,0,eclips,eclips,eclips,1
ecliptic,1,1.3535444591980791e-06,19.494826293510364,8,{'NN'},NN,0,eclipt,eclipt,eclipt,1
eclog,2,2.7070889183961583e-06,18.494826293510364,5,{'NN'},NN,0,eclog,eclog,eclog,1
economical,1,1.3535444591980791e-06,19.494826293510364,10,{'NN'},NN,0,econom,econom,econom,1
economist,2,2.7070889183961583e-06,18.494826293510364,9,{'NN'},NN,0,economist,economist,econom,1
economy,1,1.3535444591980791e-06,19.494826293510364,7,{'NN'},NN,0,economi,economi,econom,1
ecstasy,5,6.7677222959903955e-06,17.172898198623002,7,"{'VB', 'NN', 'JJ'}",NN,0,ecstasi,ecstasi,ecstasy,3
edda,1,1.3535444591980791e-06,19.494826293510364,4,{'NNP'},NNP,0,edda,edda,edd,1
edge,2,2.7070889183961583e-06,18.494826293510364,4,{'NN'},NN,0,edg,edg,edg,1
edges,1,1.3535444591980791e-06,19.494826293510364,5,{'NNS'},NNS,0,edg,edg,edg,1
edification,2,2.7070889183961583e-06,18.494826293510364,11,{'NN'},NN,0,edif,edif,ed,1
edition,1,1.3535444591980791e-06,19.494826293510364,7,{'NN'},NN,0,edit,edit,edit,1
edone,1,1.3535444591980791e-06,19.494826293510364,5,{'NN'},NN,0,edon,edon,edon,1
educate,14,1.8949622428773105e-05,15.687471371452759,7,"{'VB', 'NN'}",VB,0,educ,educ,educ,2
educated,60,8.121266755188475e-05,13.587935697901845,8,"{'NN', 'VBD', 'VBZ', 'VB', 'FW', 'NNS', 'VBN', 'RB', 'JJ'}",VBN,0,educ,educ,educ,9
educates,1,1.3535444591980791e-06,19.494826293510364,8,{'VBZ'},VBZ,0,educ,educ,educ,1
educating,5,6.7677222959903955e-06,17.172898198623002,9,{'VBG'},VBG,0,educ,educ,educ,1
educatingif,1,1.3535444591980791e-06,19.494826293510364,11,{'VB'},VB,0,educatingif,educatingif,educ,1
education,230,0.0003113152256155582,11.649336242565989,9,"{'CC', 'NNP', 'NN', 'VB', 'NNS', 'FW', 'RB', 'VBN', 'JJ'}",NN,0,educ,educ,educ,9
educational,1,1.3535444591980791e-06,19.494826293510364,11,{'NN'},NN,0,educ,educ,educ,1
educationand,1,1.3535444591980791e-06,19.494826293510364,12,{'NN'},NN,0,educationand,educationand,educationand,1
educator,5,6.7677222959903955e-06,17.172898198623002,8,{'NN'},NN,0,educ,educ,educ,1
educators,4,5.4141778367923166e-06,17.494826293510364,9,"{'NNS', 'NN'}",NNS,0,educ,educ,educ,2
effaced,2,2.7070889183961583e-06,18.494826293510364,7,"{'VB', 'JJ'}",JJ,0,effac,effac,effac,2
effect,107,0.00014482925713419446,12.753359307109216,6,"{'VB', 'NN', 'JJ'}",NN,0,effect,effect,effect,3
effected,28,3.789924485754621e-05,14.687471371452759,8,"{'VBN', 'RB', 'VBD', 'JJ'}",VBN,0,effect,effect,effect,4
effecting,3,4.060633377594237e-06,17.909863792789206,9,{'VBG'},VBG,0,effect,effect,effect,1
effectively,1,1.3535444591980791e-06,19.494826293510364,11,{'NN'},NN,0,effect,effect,effect,1
effects,17,2.3010255806367345e-05,15.407363452260023,7,"{'NNS', 'NN'}",NNS,0,effect,effect,effect,2
effectthat,1,1.3535444591980791e-06,19.494826293510364,10,{'IN'},IN,0,effectthat,effectthat,effectth,1
effeminacy,3,4.060633377594237e-06,17.909863792789206,10,{'NN'},NN,0,effeminaci,effeminaci,effemin,1
effeminate,2,2.7070889183961583e-06,18.494826293510364,10,{'JJ'},JJ,0,effemin,effemin,effemin,1
effervescence,2,2.7070889183961583e-06,18.494826293510364,13,{'NN'},NN,0,effervesc,effervesc,effervesc,1
efficacy,1,1.3535444591980791e-06,19.494826293510364,8,{'NN'},NN,0,efficaci,efficaci,eff,1
efficiency,1,1.3535444591980791e-06,19.494826293510364,10,{'NN'},NN,0,effici,effici,efficy,1
efficient,4,5.4141778367923166e-06,17.494826293510364,9,{'JJ'},JJ,0,effici,effici,efficy,1
effluence,4,5.4141778367923166e-06,17.494826293510364,9,{'NN'},NN,0,effluenc,effluenc,efflu,1
effluences,3,4.060633377594237e-06,17.909863792789206,10,{'NNS'},NNS,0,effluenc,effluenc,efflu,1
efflux,2,2.7070889183961583e-06,18.494826293510364,6,"{'VB', 'NN'}",NN,0,efflux,efflux,efflux,2
effort,14,1.8949622428773105e-05,15.687471371452759,6,{'NN'},NN,0,effort,effort,effort,1
efforts,4,5.4141778367923166e-06,17.494826293510364,7,"{'NNS', 'NN'}",NNS,0,effort,effort,effort,2
eg,14,1.8949622428773105e-05,15.687471371452759,2,"{'NNS', 'NN', 'VBP'}",NN,0,eg,eg,eg,3
egg,4,5.4141778367923166e-06,17.494826293510364,3,{'NN'},NN,0,egg,egg,eg,1
eggs,1,1.3535444591980791e-06,19.494826293510364,4,{'NN'},NN,0,egg,egg,eg,1
egress,1,1.3535444591980791e-06,19.494826293510364,6,{'NN'},NN,0,egress,egress,egress,1
egypt,41,5.549532282712124e-05,14.13727428889228,5,"{'VB', 'NNP'}",NNP,0,egypt,egypt,egypt,2
egyptian,22,2.977797810235774e-05,15.035394674873066,8,{'JJ'},JJ,0,egyptian,egyptian,egypt,1
egyptians,6,8.121266755188474e-06,16.909863792789206,9,"{'NNP', 'NNPS'}",NNPS,0,egyptian,egyptian,egypt,2
egyptus,1,1.3535444591980791e-06,19.494826293510364,7,{'NNP'},NNP,0,egyptu,egyptus,egypt,1
eidenai,1,1.3535444591980791e-06,19.494826293510364,7,{'NN'},NN,0,eidenai,eidenai,eidena,1
eidos,1,1.3535444591980791e-06,19.494826293510364,5,{'NN'},NN,0,eido,eido,eido,1
eight,28,3.789924485754621e-05,14.687471371452759,5,"{'CD', 'NNP', 'NN'}",CD,0,eight,eight,eight,3
eighteen,3,4.060633377594237e-06,17.909863792789206,8,"{'VB', 'NN', 'JJ'}",JJ,0,eighteen,eighteen,eighteen,3
eighteenth,1,1.3535444591980791e-06,19.494826293510364,10,{'JJ'},JJ,0,eighteenth,eighteenth,eighteen,1
eighth,8,1.0828355673584633e-05,16.494826293510364,6,"{'NN', 'JJ'}",JJ,0,eighth,eighth,eigh,2
eighty,2,2.7070889183961583e-06,18.494826293510364,6,"{'NN', 'JJ'}",JJ,0,eighti,eighti,eighty,2
eikon,1,1.3535444591980791e-06,19.494826293510364,5,{'NN'},NN,0,eikon,eikon,eikon,1
eikonologies,1,1.3535444591980791e-06,19.494826293510364,12,{'NNS'},NNS,0,eikonolog,eikonolog,eikonolog,1
eikonology,1,1.3535444591980791e-06,19.494826293510364,10,{'NN'},NN,0,eikonolog,eikonolog,eikonolog,1
eilein,1,1.3535444591980791e-06,19.494826293510364,6,{'VBZ'},VBZ,0,eilein,eilein,eilein,1
eileithyia,1,1.3535444591980791e-06,19.494826293510364,10,{'NNP'},NNP,0,eileithyia,eileithyia,eileithy,1
einai,1,1.3535444591980791e-06,19.494826293510364,5,{'VBN'},VBN,0,einai,einai,eina,1
eirein,4,5.4141778367923166e-06,17.494826293510364,6,{'NN'},NN,0,eirein,eirein,eirein,1
eirhemes,1,1.3535444591980791e-06,19.494826293510364,8,{'NNP'},NNP,0,eirhem,eirhem,eirhem,1
eisis,2,2.7070889183961583e-06,18.494826293510364,5,"{'NN', 'VBN'}",NN,0,eisi,eisi,eis,2
either,720,0.0009745520106226169,10.002973197180689,6,"{'CC', 'DT', 'NNP', 'NN', 'VBP', 'VB', 'RB', 'VBN', 'JJ'}",DT,0,either,either,eith,9
eitherthat,1,1.3535444591980791e-06,19.494826293510364,10,{'WP'},WP,0,eitherthat,eitherthat,eitherth,1
eitherthe,1,1.3535444591980791e-06,19.494826293510364,9,{'NN'},NN,0,eitherth,eitherth,eitherth,1
eitherthis,1,1.3535444591980791e-06,19.494826293510364,10,{'NN'},NN,0,eitherthi,eitherthi,eitherth,1
eject,1,1.3535444591980791e-06,19.494826293510364,5,{'VB'},VB,0,eject,eject,eject,1
ejected,1,1.3535444591980791e-06,19.494826293510364,7,{'VBN'},VBN,0,eject,eject,eject,1
ekei,1,1.3535444591980791e-06,19.494826293510364,4,{'NN'},NN,0,ekei,ekei,eke,1
ekousion,2,2.7070889183961583e-06,18.494826293510364,8,{'NN'},NN,0,ekous,ekous,ekoud,1
ektor,1,1.3535444591980791e-06,19.494826293510364,5,{'NN'},NN,0,ektor,ektor,ekt,1
elaborate,4,5.4141778367923166e-06,17.494826293510364,9,"{'NN', 'JJ'}",JJ,0,elabor,elabor,elab,2
elaborated,1,1.3535444591980791e-06,19.494826293510364,10,{'VBN'},VBN,0,elabor,elabor,elab,1
elapse,1,1.3535444591980791e-06,19.494826293510364,6,{'VB'},VB,0,elaps,elaps,elaps,1
elapsed,13,1.7596077969575026e-05,15.794386575369272,7,{'VBN'},VBN,0,elaps,elaps,elaps,1
elapses,1,1.3535444591980791e-06,19.494826293510364,7,{'VBZ'},VBZ,0,elaps,elaps,elaps,1
elasippus,1,1.3535444591980791e-06,19.494826293510364,9,{'NNP'},NNP,0,elasippu,elasippus,elasipp,1
elastic,1,1.3535444591980791e-06,19.494826293510364,7,{'VBN'},VBN,0,elast,elast,elast,1
elasticity,2,2.7070889183961583e-06,18.494826293510364,10,{'NN'},NN,0,elast,elast,elast,1
elated,1,1.3535444591980791e-06,19.494826293510364,6,{'VBN'},VBN,0,elat,elat,el,1
elbow,3,4.060633377594237e-06,17.909863792789206,5,{'NN'},NN,0,elbow,elbow,elbow,1
elbows,1,1.3535444591980791e-06,19.494826293510364,6,{'NN'},NN,0,elbow,elbow,elbow,1
elder,45,6.0909500663913555e-05,14.002973197180689,5,"{'VB', 'NN', 'JJR', 'JJ'}",NN,0,elder,elder,eld,4
elderly,1,1.3535444591980791e-06,19.494826293510364,7,{'JJ'},JJ,0,elderli,elder,eld,1
elders,16,2.1656711347169266e-05,15.494826293510362,6,"{'NNS', 'NN'}",NNS,0,elder,elder,eld,2
eldest,29,3.925278931674429e-05,14.636845298382791,6,"{'JJS', 'NN'}",JJS,0,eldest,eldest,eldest,2
elea,1,1.3535444591980791e-06,19.494826293510364,4,{'NNP'},NNP,0,elea,elea,ele,1
elean,2,2.7070889183961583e-06,18.494826293510364,5,{'NNP'},NNP,0,elean,elean,el,1
eleatic,9,1.2181900132782712e-05,16.324901292068052,7,"{'NNP', 'JJ'}",NNP,0,eleat,eleat,el,2
eleatics,4,5.4141778367923166e-06,17.494826293510364,8,{'NNP'},NNP,0,eleat,eleat,el,1
elect,5,6.7677222959903955e-06,17.172898198623002,5,"{'VB', 'VBP', 'JJ'}",JJ,0,elect,elect,elect,3
elected,29,3.925278931674429e-05,14.636845298382791,7,"{'NN', 'VBZ', 'VB', 'VBN', 'RB', 'JJ'}",VBN,0,elect,elect,elect,6
electing,3,4.060633377594237e-06,17.909863792789206,8,{'VBG'},VBG,0,elect,elect,elect,1
election,21,2.842443364315966e-05,15.102508870731603,8,"{'FW', 'NN'}",NN,0,elect,elect,elect,2
elections,2,2.7070889183961583e-06,18.494826293510364,9,{'NNS'},NNS,0,elect,elect,elect,1
elector,2,2.7070889183961583e-06,18.494826293510364,7,{'NN'},NN,0,elector,elector,elect,1
electors,2,2.7070889183961583e-06,18.494826293510364,8,"{'NNS', 'NN'}",NN,0,elector,elector,elect,2
