term_str,n,p,i,n_chars,cat_pos,max_pos,stop,stem_porter,stem_snowball,stem_lancaster,n_pos,tfidf_mean,tfidf_sum,tfidf_median,tfidf_max,df,idf,dfidf
discoveries,11,1.488898905117887e-05,16.035394674873068,11,"{'NNS', 'NN'}",NNS,0,discoveri,discoveri,discovery,2,0.12043811915755774,1.3248193107331352,0.0470706937943165,0.4330503829077118,11,10.826259572692795,119.08885529962075
protection,18,2.4363800265565424e-05,15.32490129206805,10,{'NN'},NN,0,protect,protect,protect,1,0.0778922591007204,1.3241684047122464,0.017954627376900976,0.599895785298809,17,10.198228350079754,173.3698819513558
innocent,19,2.5717344724763503e-05,15.246898780066775,8,"{'NNS', 'JJ', 'IN', 'NN'}",JJ,0,innoc,innoc,innoc,4,0.07354046410285536,1.3237283538513964,0.03968703183951121,0.44958960843945694,18,10.11576618988778,182.08379141798005
slays,9,1.2181900132782712e-05,16.324901292068052,5,"{'NNS', 'VB', 'VBZ'}",VBZ,0,slay,slay,slay,3,0.26464793715880436,1.3232396857940218,0.04041811856906328,1.087614826949339,5,11.96376309644273,59.81881548221365
mixtures,7,9.474811214386553e-06,16.68747137145276,8,"{'NNS', 'NN', 'VBZ'}",NNS,0,mixtur,mixtur,mixt,3,0.2205345798518794,1.3232074791112765,0.15749039480025834,0.531851304118588,6,11.700728690608937,70.20437214365361
phrases,4,5.4141778367923166e-06,17.494826293510364,7,"{'NNS', 'NN'}",NN,0,phrase,phrase,phrases,2,0.33078216115238096,1.3231286446095238,0.1350694404910317,1.0238075992775078,4,12.285691191330093,49.14276476532037
defer,6,8.121266755188474e-06,16.909863792789206,5,"{'VB', 'VBP'}",VB,0,defer,defer,def,2,0.22050861412793812,1.3230516847676288,0.22004475970951934,0.37744286098738505,6,11.700728690608937,70.20437214365361
bird,9,1.2181900132782712e-05,16.324901292068052,4,{'NN'},NN,0,bird,bird,bird,1,0.14694180323068587,1.3224762290761731,0.11115766189887781,0.42752946884183773,9,11.11576618988778,100.04189570899003
thorough,2,2.7070889183961583e-06,18.494826293510364,8,{'JJ'},JJ,0,thorough,thorough,thorough,1,0.6612091680870301,1.3224183361740602,0.6612091680870301,0.8303556994581308,2,13.285691191330093,26.571382382660186
deserves,16,2.1656711347169263e-05,15.494826293510362,8,"{'NNS', 'VBD', 'NN', 'VBZ'}",VBZ,0,deserv,deserv,deserv,4,0.09445466576219734,1.322365320670763,0.039658982144777415,0.5821297927373604,14,10.47833626927249,146.69670776981485
bath,9,1.2181900132782712e-05,16.324901292068052,4,{'NN'},NN,0,bath,bath,bath,1,0.14688690004332491,1.321982100389924,0.0942014083888795,0.3004261132402103,9,11.11576618988778,100.04189570899003
patroclus,10,1.3535444591980793e-05,16.172898198623002,9,{'NNP'},NNP,0,patroclu,patroclus,patrocl,1,0.1652051383170814,1.3216411065366511,0.09562396071898098,0.45142764765320376,8,11.285691191330093,90.28552953064074
oaths,11,1.488898905117887e-05,16.035394674873068,5,"{'NNS', 'JJ', 'NN'}",NNS,0,oath,oath,oath,3,0.14681901371208592,1.3213711234087733,0.050756923241496714,0.8550589376836755,9,11.11576618988778,100.04189570899003
bit,7,9.474811214386553e-06,16.68747137145276,3,{'NN'},NN,0,bit,bit,bit,1,0.2200140598702559,1.3200843592215357,0.11574914403613143,0.7312955431630586,6,11.700728690608937,70.20437214365361
heavier,13,1.7596077969575026e-05,15.794386575369272,7,"{'RBR', 'JJR', 'NN', 'VB'}",JJR,0,heavier,heavier,heavy,4,0.10150689211985006,1.319589597558051,0.050167068593312804,0.34145972494158067,13,10.585251473189,137.608269151457
retract,5,6.767722295990396e-06,17.172898198623002,7,{'VB'},VB,0,retract,retract,retract,1,0.26384545801362025,1.3192272900681012,0.19939605160737883,0.7477351935276706,5,11.96376309644273,59.81881548221365
plight,5,6.767722295990396e-06,17.172898198623002,6,{'NN'},NN,0,plight,plight,plight,1,0.26344060431747346,1.3172030215873674,0.04168558570189104,1.087614826949339,5,11.96376309644273,59.81881548221365
sad,9,1.2181900132782712e-05,16.324901292068052,3,{'JJ'},JJ,0,sad,sad,sad,1,0.14626439789522916,1.3163795810570624,0.14626008144589184,0.3269342997025818,9,11.11576618988778,100.04189570899003
anxiety,7,9.474811214386553e-06,16.68747137145276,7,{'NN'},NN,0,anxieti,anxieti,anxy,1,0.18801891398754034,1.3161323979127826,0.1261355633985988,0.45913345077089956,7,11.47833626927249,80.34835388490743
jealous,16,2.1656711347169263e-05,15.494826293510362,7,"{'JJ', 'NN', 'VB'}",JJ,0,jealou,jealous,jeal,3,0.08225709912740635,1.3161135860385014,0.07178273932282211,0.22857091536289095,16,10.285691191330093,164.5710590612815
represents,16,2.1656711347169263e-05,15.494826293510362,10,"{'VBD', 'VBZ'}",VBZ,0,repres,repres,repres,2,0.0939952591717813,1.315933628404938,0.07225756165283315,0.26195840673181225,14,10.47833626927249,146.69670776981485
machine,4,5.4141778367923166e-06,17.494826293510364,7,{'NN'},NN,0,machin,machin,machin,1,0.32878474998266083,1.3151389999306435,0.25662545745048054,0.7678556994581308,4,12.285691191330093,49.14276476532037
dictation,2,2.7070889183961583e-06,18.494826293510364,9,{'NN'},NN,0,dictat,dictat,dict,1,0.6573649287376868,1.3147298574753736,0.6573649287376868,1.107140932610841,2,13.285691191330093,26.571382382660186
recovering,3,4.060633377594237e-06,17.909863792789206,10,"{'VBG', 'NN'}",NN,0,recov,recov,recov,2,0.4382122764596066,1.3146368293788198,0.4233576230202979,0.6684594047688914,3,12.700728690608937,38.10218607182681
household,7,9.474811214386553e-06,16.68747137145276,9,{'NN'},NN,0,household,household,household,1,0.18772136182750954,1.3140495327925665,0.11478336269272489,0.49905809866402123,7,11.47833626927249,80.34835388490743
kingdom,16,2.1656711347169263e-05,15.494826293510362,7,{'NN'},NN,0,kingdom,kingdom,kingdom,1,0.09378428405309984,1.3129799767433978,0.057430157754855354,0.45557983779445604,14,10.47833626927249,146.69670776981485
perpetual,22,2.977797810235774e-05,15.035394674873066,9,"{'JJ', 'NN'}",JJ,0,perpetu,perpetu,perpet,2,0.0625003124169644,1.3125065607562525,0.02979931857997389,0.44969880766142417,21,9.893373768551331,207.76084913957797
magnify,4,5.4141778367923166e-06,17.494826293510364,7,"{'VB', 'VBP'}",VB,0,magnifi,magnifi,magn,2,0.3280936685895956,1.3123746743583824,0.034528413152104184,1.2285691191330095,4,12.285691191330093,49.14276476532037
detest,2,2.7070889183961583e-06,18.494826293510364,6,"{'VBP', 'NN'}",NN,0,detest,detest,detest,2,0.6557680908541135,1.311536181708227,0.6557680908541135,1.107140932610841,2,13.285691191330093,26.571382382660186
meaner,8,1.0828355673584631e-05,16.494826293510364,6,"{'RBR', 'NN'}",NN,0,meaner,meaner,mean,2,0.16386686154637037,1.3109348923709632,0.09291224380162205,0.490682225710004,8,11.285691191330093,90.28552953064074
disagreeable,16,2.1656711347169263e-05,15.494826293510362,12,"{'JJ', 'NN'}",JJ,0,disagre,disagre,disagr,2,0.0873786154159968,1.310679231239952,0.05462526629327144,0.23588183172094485,15,10.378800595721573,155.6820089358236
banished,13,1.7596077969575026e-05,15.794386575369272,8,"{'IN', 'VBD', 'NN', 'RB', 'VBN'}",VBN,0,banish,banish,ban,5,0.13087351296637692,1.3087351296637693,0.05119774554785102,0.4216831960170281,10,10.96376309644273,109.6376309644273
wondrous,3,4.060633377594237e-06,17.909863792789206,8,{'JJ'},JJ,0,wondrou,wondrous,wondr,1,0.43601719105338693,1.3080515731601607,0.02495231569864231,1.2700728690608938,3,12.700728690608937,38.10218607182681
effluence,4,5.4141778367923166e-06,17.494826293510364,9,{'NN'},NN,0,effluenc,effluenc,efflu,1,0.3268877484646395,1.307550993858558,0.3049225371754616,0.6825383995183385,4,12.285691191330093,49.14276476532037
worker,5,6.767722295990396e-06,17.172898198623002,6,{'NN'},NN,0,worker,worker,work,1,0.26148436977818246,1.3074218488909122,0.03987921032147577,1.196376309644273,5,11.96376309644273,59.81881548221365
assignment,8,1.0828355673584631e-05,16.494826293510364,10,{'NN'},NN,0,assign,assign,assign,1,0.2614689650368248,1.3073448251841242,0.15144003919547758,0.5438074134746695,5,11.96376309644273,59.81881548221365
proceedings,5,6.767722295990396e-06,17.172898198623002,11,"{'NNS', 'NN'}",NN,0,proceed,proceed,process,2,0.26142493068499595,1.3071246534249796,0.07294977497830933,1.087614826949339,5,11.96376309644273,59.81881548221365
fitly,7,9.474811214386553e-06,16.68747137145276,5,{'RB'},RB,0,fitli,fit,fit,1,0.1864121217687886,1.30488485238152,0.06412478362722061,0.6041229615406573,7,11.47833626927249,80.34835388490743
practicable,4,5.4141778367923166e-06,17.494826293510364,11,"{'JJ', 'NN'}",JJ,0,practic,practic,pract,2,0.32612392789069405,1.304495711562776,0.0899942834001057,1.1168810173936448,4,12.285691191330093,49.14276476532037
subdivide,3,4.060633377594237e-06,17.909863792789206,9,"{'RB', 'VB', 'VBP'}",RB,0,subdivid,subdivid,subdivid,3,0.4348052893786957,1.3044158681360871,0.2822384153468653,0.9769791300468413,3,12.700728690608937,38.10218607182681
encourage,6,8.121266755188474e-06,16.909863792789206,9,{'VB'},VB,0,encourag,encourag,enco,1,0.2171730594125908,1.303038356475545,0.05525235510433444,0.7312955431630586,6,11.700728690608937,70.20437214365361
comic,9,1.2181900132782712e-05,16.324901292068052,5,"{'NNP', 'JJ'}",JJ,0,comic,comic,com,2,0.1861409058620312,1.3029863410342186,0.03488856008897413,0.7652224179514993,7,11.47833626927249,80.34835388490743
spectator,14,1.8949622428773105e-05,15.68747137145276,9,{'NN'},NN,0,spectat,spectat,spect,1,0.1001591956577479,1.3020695435507228,0.032370799612198776,0.44105214471620835,13,10.585251473189,137.608269151457
swim,6,8.121266755188474e-06,16.909863792789206,4,"{'VB', 'VBP'}",VB,0,swim,swim,swim,2,0.21692977416775475,1.3015786450065285,0.1895715270274479,0.4680291476243575,6,11.700728690608937,70.20437214365361
festivals,18,2.4363800265565424e-05,15.32490129206805,9,"{'NNS', 'JJ', 'NN'}",NNS,0,festiv,festiv,fest,3,0.08133523231113458,1.3013637169781536,0.03730328702973024,0.4675314177877315,16,10.285691191330093,164.5710590612815
problem,4,5.4141778367923166e-06,17.494826293510364,7,{'NN'},NN,0,problem,problem,problem,1,0.32530531988901806,1.3012212795560725,0.1308313970679168,0.9450531685638534,4,12.285691191330093,49.14276476532037
agreements,7,9.474811214386553e-06,16.68747137145276,10,"{'NNS', 'NN'}",NNS,0,agreement,agreement,agr,2,0.21684601370716952,1.3010760822430172,0.09492151826150719,0.9000560531237645,6,11.700728690608937,70.20437214365361
slightest,3,4.060633377594237e-06,17.909863792789206,9,{'JJS'},JJS,0,slightest,slightest,slightest,1,0.4336001461578858,1.3008004384736573,0.31751821726522345,0.8467152460405958,3,12.700728690608937,38.10218607182681
defending,6,8.121266755188474e-06,16.909863792789206,9,{'VBG'},VBG,0,defend,defend,defend,1,0.21679815729083027,1.3007889437449818,0.024325787615430344,1.1700728690608937,6,11.700728690608937,70.20437214365361
emptied,4,5.4141778367923166e-06,17.494826293510364,7,"{'JJ', 'VBN'}",JJ,0,empti,empti,empty,2,0.3250726000379787,1.3002904001519149,0.19545417804388782,0.8190460794220061,4,12.285691191330093,49.14276476532037
rehearsing,3,4.060633377594237e-06,17.909863792789206,10,"{'VBG', 'NN'}",NN,0,rehears,rehears,rehears,2,0.43335384814966355,1.3000615444489907,0.21897808087256787,0.9769791300468413,3,12.700728690608937,38.10218607182681
assembled,10,1.3535444591980793e-05,16.172898198623002,9,"{'JJ', 'NN', 'VBD', 'VBN'}",JJ,0,assembl,assembl,assembl,4,0.12998065053498975,1.2998065053498973,0.08040092937391335,0.40606529986824924,10,10.96376309644273,109.6376309644273
convivial,4,5.4141778367923166e-06,17.494826293510364,9,"{'JJ', 'NN'}",JJ,0,convivi,convivi,conv,2,0.3248588973146263,1.2994355892585052,0.30839592174155134,0.6466153258594786,4,12.285691191330093,49.14276476532037
spirits,16,2.1656711347169263e-05,15.494826293510362,7,"{'NNS', 'NN'}",NNS,0,spirit,spirit,spirit,2,0.0928150720425434,1.2994110085956074,0.02774079818698543,0.5239168134636245,14,10.47833626927249,146.69670776981485
pervades,4,5.4141778367923166e-06,17.494826293510364,8,"{'NNS', 'IN', 'VBZ'}",VBZ,0,pervad,pervad,pervad,3,0.32472759025113807,1.2989103610045523,0.4113512675668558,0.45502559967889233,4,12.285691191330093,49.14276476532037
stumbled,2,2.7070889183961583e-06,18.494826293510364,8,{'VBN'},VBN,0,stumbl,stumbl,stumbl,1,0.6493807393198203,1.2987614786396406,0.6493807393198203,1.0219762454869303,2,13.285691191330093,26.571382382660186
axumphoron,1,1.3535444591980791e-06,19.494826293510364,10,{'VBP'},VBP,0,axumphoron,axumphoron,axumphoron,1,1.2986991992118266,1.2986991992118266,1.2986991992118266,1.2986991992118266,1,14.285691191330093,14.285691191330093
efficiency,1,1.3535444591980791e-06,19.494826293510364,10,{'NN'},NN,0,effici,effici,efficy,1,1.2986991992118266,1.2986991992118266,1.2986991992118266,1.2986991992118266,1,14.285691191330093,14.285691191330093
harmful,1,1.3535444591980791e-06,19.494826293510364,7,{'NNP'},NNP,0,harm,harm,harm,1,1.2986991992118266,1.2986991992118266,1.2986991992118266,1.2986991992118266,1,14.285691191330093,14.285691191330093
unadvantageous,1,1.3535444591980791e-06,19.494826293510364,14,{'NNP'},NNP,0,unadvantag,unadvantag,unadv,1,1.2986991992118266,1.2986991992118266,1.2986991992118266,1.2986991992118266,1,14.285691191330093,14.285691191330093
sometime,2,2.7070889183961583e-06,18.494826293510364,8,"{'RB', 'JJ'}",JJ,0,sometim,sometim,sometim,2,1.2986991992118266,1.2986991992118266,1.2986991992118266,1.2986991992118266,1,14.285691191330093,14.285691191330093
subjectproceed,1,1.3535444591980791e-06,19.494826293510364,14,{'NN'},NN,0,subjectproce,subjectproce,subjectprocess,1,1.2986991992118266,1.2986991992118266,1.2986991992118266,1.2986991992118266,1,14.285691191330093,14.285691191330093
willingi,1,1.3535444591980791e-06,19.494826293510364,8,{'JJ'},JJ,0,willingi,willingi,willing,1,1.2986991992118266,1.2986991992118266,1.2986991992118266,1.2986991992118266,1,14.285691191330093,14.285691191330093
sucked,1,1.3535444591980791e-06,19.494826293510364,6,{'VBD'},VBD,0,suck,suck,suck,1,1.2986991992118266,1.2986991992118266,1.2986991992118266,1.2986991992118266,1,14.285691191330093,14.285691191330093
inachus,1,1.3535444591980791e-06,19.494826293510364,7,{'NNP'},NNP,0,inachu,inachus,inach,1,1.2986991992118266,1.2986991992118266,1.2986991992118266,1.2986991992118266,1,14.285691191330093,14.285691191330093
recollecting,1,1.3535444591980791e-06,19.494826293510364,12,{'VBG'},VBG,0,recollect,recollect,recollect,1,1.2986991992118266,1.2986991992118266,1.2986991992118266,1.2986991992118266,1,14.285691191330093,14.285691191330093
importers,1,1.3535444591980791e-06,19.494826293510364,9,{'NNS'},NNS,0,import,import,import,1,1.2986991992118266,1.2986991992118266,1.2986991992118266,1.2986991992118266,1,14.285691191330093,14.285691191330093
amatory,1,1.3535444591980791e-06,19.494826293510364,7,{'NN'},NN,0,amatori,amatori,am,1,1.2986991992118266,1.2986991992118266,1.2986991992118266,1.2986991992118266,1,14.285691191330093,14.285691191330093
ungainful,1,1.3535444591980791e-06,19.494826293510364,9,{'VBP'},VBP,0,ungain,ungain,ungain,1,1.2986991992118266,1.2986991992118266,1.2986991992118266,1.2986991992118266,1,14.285691191330093,14.285691191330093
alusiteles,1,1.3535444591980791e-06,19.494826293510364,10,{'NNS'},NNS,0,alusitel,alusitel,alusitel,1,1.2986991992118266,1.2986991992118266,1.2986991992118266,1.2986991992118266,1,14.285691191330093,14.285691191330093
unexceptionable,1,1.3535444591980791e-06,19.494826293510364,15,{'JJ'},JJ,0,unexception,unexception,unexceiv,1,1.2986991992118266,1.2986991992118266,1.2986991992118266,1.2986991992118266,1,14.285691191330093,14.285691191330093
exporters,1,1.3535444591980791e-06,19.494826293510364,9,{'NN'},NN,0,export,export,export,1,1.2986991992118266,1.2986991992118266,1.2986991992118266,1.2986991992118266,1,14.285691191330093,14.285691191330093
sprinkled,1,1.3535444591980791e-06,19.494826293510364,9,{'VBD'},VBD,0,sprinkl,sprinkl,sprinkled,1,1.2986991992118266,1.2986991992118266,1.2986991992118266,1.2986991992118266,1,14.285691191330093,14.285691191330093
istora,1,1.3535444591980791e-06,19.494826293510364,6,{'VBP'},VBP,0,istora,istora,istor,1,1.2986991992118266,1.2986991992118266,1.2986991992118266,1.2986991992118266,1,14.285691191330093,14.285691191330093
enemys,1,1.3535444591980791e-06,19.494826293510364,6,{'NN'},NN,0,enemi,enemi,enemy,1,1.2986991992118266,1.2986991992118266,1.2986991992118266,1.2986991992118266,1,14.285691191330093,14.285691191330093
phaeos,1,1.3535444591980791e-06,19.494826293510364,6,{'NNS'},NNS,0,phaeo,phaeo,phaeo,1,1.2986991992118266,1.2986991992118266,1.2986991992118266,1.2986991992118266,1,14.285691191330093,14.285691191330093
interrupts,1,1.3535444591980791e-06,19.494826293510364,10,{'VBZ'},VBZ,0,interrupt,interrupt,interrupt,1,1.2986991992118266,1.2986991992118266,1.2986991992118266,1.2986991992118266,1,14.285691191330093,14.285691191330093
interview,1,1.3535444591980791e-06,19.494826293510364,9,{'NN'},NN,0,interview,interview,interview,1,1.2986991992118266,1.2986991992118266,1.2986991992118266,1.2986991992118266,1,14.285691191330093,14.285691191330093
chaerephondoes,1,1.3535444591980791e-06,19.494826293510364,14,{'NNP'},NNP,0,chaerephondo,chaerephondo,chaerephondo,1,1.2986991992118266,1.2986991992118266,1.2986991992118266,1.2986991992118266,1,14.285691191330093,14.285691191330093
unanswered,1,1.3535444591980791e-06,19.494826293510364,10,{'JJ'},JJ,0,unansw,unansw,unansw,1,1.2986991992118266,1.2986991992118266,1.2986991992118266,1.2986991992118266,1,14.285691191330093,14.285691191330093
urchins,1,1.3535444591980791e-06,19.494826293510364,7,{'NNS'},NNS,0,urchin,urchin,urchin,1,1.2986991992118266,1.2986991992118266,1.2986991992118266,1.2986991992118266,1,14.285691191330093,14.285691191330093
confidences,1,1.3535444591980791e-06,19.494826293510364,11,{'NNS'},NNS,0,confid,confid,confid,1,1.2986991992118266,1.2986991992118266,1.2986991992118266,1.2986991992118266,1,14.285691191330093,14.285691191330093
incalculable,1,1.3535444591980791e-06,19.494826293510364,12,{'JJ'},JJ,0,incalcul,incalcul,incalc,1,1.2986991992118266,1.2986991992118266,1.2986991992118266,1.2986991992118266,1,14.285691191330093,14.285691191330093
bendidea,1,1.3535444591980791e-06,19.494826293510364,8,{'NNP'},NNP,0,bendidea,bendidea,bendide,1,1.2986991992118266,1.2986991992118266,1.2986991992118266,1.2986991992118266,1,14.285691191330093,14.285691191330093
akerdes,1,1.3535444591980791e-06,19.494826293510364,7,{'NNS'},NNS,0,akerd,akerd,akerd,1,1.2986991992118266,1.2986991992118266,1.2986991992118266,1.2986991992118266,1,14.285691191330093,14.285691191330093
anopheles,1,1.3535444591980791e-06,19.494826293510364,9,{'NNS'},NNS,0,anophel,anophel,anophel,1,1.2986991992118266,1.2986991992118266,1.2986991992118266,1.2986991992118266,1,14.285691191330093,14.285691191330093
uninstructedness,1,1.3535444591980791e-06,19.494826293510364,16,{'NN'},NN,0,uninstructed,uninstructed,uninstruct,1,1.2986991992118266,1.2986991992118266,1.2986991992118266,1.2986991992118266,1,14.285691191330093,14.285691191330093
enchantment,3,4.060633377594237e-06,17.909863792789206,11,"{'VB', 'NN'}",NN,0,enchant,enchant,ench,2,0.43239481365948323,1.2971844409784496,0.30239830215735564,0.9071949064720669,3,12.700728690608937,38.10218607182681
attends,6,8.121266755188474e-06,16.909863792789206,7,"{'NNS', 'VBZ'}",VBZ,0,attend,attend,attend,2,0.2594088454142646,1.297044227071323,0.15537354670704845,0.7718556836414664,5,11.96376309644273,59.81881548221365
